relative_path,source,label,licence,commercial_eligible,provenance_reviewed,split,duration_seconds,sha256
gunshot/135528-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.840,520839b87175e630e463695fe3fcb00f1149bc20dcbb7e30c9e4c96b5e5ae9f0
gunshot/135528-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,4.000,5745444feb630a65883bb1534054d71303b631b1b95ec7be1a17c755b1061103
gunshot/135528-6-4-1.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,4.000,ee9c5ff27877bb922bb7b696b3181ff306d8b170b2068a9c724e5c320cea5a98
gunshot/135528-6-4-2.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,4.000,b09a75c9bedaeb04b5f93b0f021e41a09c4a26b450282bdc99d03ea25a7c32df
gunshot/135528-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.230,6feb607654ab1fde2c4b86cecf2fb89fb9a9efa2f7bd7e5d615ff7e243f54046
gunshot/135528-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.008,56babf82224edf62ec3ffccdea95f03cf3150c809a865eb92cdaa52cfe93dbcc
gunshot/135528-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.617,c14644ff6882a071b7ce9f92c0366d2b59f5f743a3cabd404ee4a83d246f3653
gunshot/135528-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.280,9c6ca282968c71b44e845bef0aa2804cef56b560a7ead0109c2d97239e808933
gunshot/135528-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.227,320cd5a94cdc3244e24bbba59f53e8e6cceb7689392519c17e6d4bd9ecaa0f8f
gunshot/135544-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.328,30d0e96324015bd27c148807015f67a8d79f6f69a05a116ce687cf9616a9f6fd
gunshot/135544-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.380,65e78f57ff3bfc0bf59b215d3565acac841f42e66cca42874ad87fcded7657f4
gunshot/135544-6-10-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.940,1ed37a8c40030d9dd1ede98a5df091922f8962f6b7c373ab29005cc81bf5473b
gunshot/135544-6-11-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.499,bf966240c440b7c2e46bc41af1cf8a9e7db51799b36e0fc604b3aef121c9a08d
gunshot/135544-6-12-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.050,771a26be77ee25a470273fee5d2644d5b698dbd685ee4faa5be294fde430906f
gunshot/135544-6-13-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.160,e18d03e8fb41e09730a497a57fe9de2fdc0368e3824b892378dc12cea905346c
gunshot/135544-6-14-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.998,18c9616ae77a9a43a530c5942dc2703d5d1848d13bbef1884dba223c28a00109
gunshot/135544-6-15-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.219,761e05b70430ac5ff6da838e65bfd2e292e6f3c2ca7b77780f113b9a088ef425
gunshot/135544-6-16-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.440,94d70a9f66251d88122b1af4ca74a89ed2fd2a04b7d84461b1e8776d74fc446d
gunshot/135544-6-17-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.607,b7e77b67f0d087268d925e917c99fdbc828175c885eed11806c1557d406af345
gunshot/135544-6-18-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.829,7450460adddc52f2d1b1518831aeffbffdc8f9f23ebf4c4f2322b001165671b1
gunshot/135544-6-19-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.718,0859c2aba4c6542b60e74ccd00f6724b7d303e8a7fb598949d7301f1a805bf92
gunshot/135544-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.770,f3e7fa5ac0f0b4fea445900248ebd835537e519f933e8b0e53adf74595eec84c
gunshot/135544-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.496,2288c6f8d55e5e5cd1804631588caaeae28bca4ee56de1e66000b56b3329dee5
gunshot/135544-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.219,f9ce48712a7eee3b55aaba06afd037982a77bdeadc05c19217d3225d20559589
gunshot/135544-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.660,fe7db81b5e117c70b1f74dc4f47b2cae4425edf409c2ef416afa1eb5823c2977
gunshot/135544-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.496,d6801aaf507548f1427a9cfca222554ef58f88d2017c58e6277b867dc59c3d87
gunshot/135544-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,6a41f9eaa6df77e5078ba00009f358c3bbb1fa4414d668f0172641a17651a664
gunshot/135544-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.665,3cb0142d97d3257612709b94f1a8e91b1c58571396821f21fd3e81701966f5fe
gunshot/135544-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.440,d2dd231285c12561ed40bae0fa766588f8d9a0bebbe2cb836d0a381f310189f8
gunshot/136399-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.350,57b2fd6719d09357b7cd1b9bac14c878fb30a3e4340f31463895213e4e01fb99
gunshot/136399-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.680,e8594e61e5ab702e163b1d876b542e02f16d757b996fcf27dc9dac7032ed6ff6
gunshot/136399-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.250,86a27804af6890e9393aefd3d9815811c0dd5bee3f808cfddcd58d5aaa64e312
gunshot/136399-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.947,b1ff5f4441421ea9717af08036f8e2ff5e732cb1560844037748f5a599b1537a
gunshot/136399-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.956,1c00c6b9ee8ce89fcc02862d307b7b8aab6a38400614bb6039c1ff877b61cf8f
gunshot/136399-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.360,77442c03b78fc85a3111da8c7516e51744e4e4e82527cb9a459f79eff1307341
gunshot/136399-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.930,d7689e22ff95c8b56b898d940446cfa7ffa0c6fa18d9453ab716da40c04cb6e9
gunshot/136399-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.617,534e685866231cb0ca24d633d3cff34923529b911b9274bc37283c31629d4703
gunshot/136399-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.550,47bb9cef97fec927e12f09abcf49288a595defb803a51e85de78fefbfeb1b9c2
gunshot/136399-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.030,014010e1f0f865ee5affd141315962310a4c771e3bbfe8e4afeb0779ce3e57d9
gunshot/145206-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.240,54a801d62089214015d6fa3de0f9fff7c9b42ac59f037f8216bb4975435b8e8e
gunshot/145206-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.470,82a12153d2913db466428a8e53f4a1fe658d9cc514772da9ff899e337fa627bd
gunshot/145206-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.950,f551c8e76324406dcfc4fcbe4e8692b150e724e5014cf19fd781ecf5c2ddaa7a
gunshot/145206-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.220,0e636a664f96f2dd6ff0d3a4d87b6f093d79eddeed7008371073fc6ad04194d4
gunshot/145206-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.967,4be319125788830a82f3d1a0532b8ba59b2649b335ca5c870fa63b73d282cc63
gunshot/145206-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.750,cd1927655d3df67e21074fcfc984430dd13f2a6a34413f34fde2bc783ce1b824
gunshot/145608-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.009,109a8b98e4723cbcdc3f23b5e54cec21396edf084bafd31d27f5efa986535acc
gunshot/145608-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.030,70a9e0df2698c1b943c456bdfdc01afede70e1b8ce8a99072dee0b8f06f8ce76
gunshot/145608-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.958,4f916b2dfdf03fc8415cb8e60c59dbe88dc30d3ab894481a275bdf04727ff577
gunshot/145608-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.907,f356c8d523f88ce8eaf805a87015403b61c28c357d8b70ffd120eddbedf269d8
gunshot/145609-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.266,9cc269cce065bc0a852fbd2e33f9d548a3747c63faffe06abe4d09c3290be8ac
gunshot/145609-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.087,9def95434528fcd809fc5589fe345977c262f1b23d319e033465a9c4540a329b
gunshot/145611-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.157,68d2d8db2773ba549520aec8589f277a78322b46fd8271c3bccb9fcf48394ae6
gunshot/145611-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.175,2f80b16836b172a876e8e658745c50cd9c95010087814066c917902f2e8911f5
gunshot/145611-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.100,9b8c7c44eb4cc769c679fbdbb57a845ead987d9fd955ccf9f55782467b4c2a76
gunshot/145611-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.119,18680546961d35835adab2d6319ade586e57192c4d45b5dbc108ba7c0ed9ab31
gunshot/145611-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.060,b237b11ad8b3d191ecbc17bc3592aa09a4d482db47ec9ec59fdd00bb162b4070
gunshot/145612-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.975,62727a9b97417aa67bfdf509b599ca08433a7e206811c0b97f93712915e4d017
gunshot/145612-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.797,3d90fdf597038b6ba97b703052c24fb6f6ed3b264b0fb7ac2cf01346c5c61c0d
gunshot/145612-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.910,e511f07ad8ba5ad06646806d284475cdae790e9ca99325294188ccda40f12ff5
gunshot/145612-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.126,380932a52c22e45764c4f3e6539d1e38ad4330c242c03b627c49eae9403350f7
gunshot/145683-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.230,dc3956832dcfc1594acf411d513f6006a3cb96752deb05967d8ae4a598d8a846
gunshot/145683-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.380,f1f7d095095f0adfefb3e9b5824aba9312bb9ef17f4f951a4006ad3da04dd224
gunshot/145683-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.920,76ac8dceb4b5a28ec0c47bf5b0a88dfc5975e9fbc8cb791ba8ca23f6bed4f6a3
gunshot/145683-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.980,de7c656e9c12f3c447f635b9729bad772a007fde66b28a1f89383e972dac5e7d
gunshot/145683-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.980,a2b70563bc4efc69753f86cc56fc8081b9306497b2a1c707ed6b617b3a2b0ccd
gunshot/145683-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.500,995578143d019aeda68203cb9110b8a3c18a6d07636165576076f4c4eefe2ba2
gunshot/147317-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.290,97116c01671a3ab94d9d2ca21e63a3fdf23d1fefa4e939c74ed310ebfedc2222
gunshot/148166-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.020,6b25044312dcbd770cb81a43968a57f9eb1f8f2d067c8dd6558e636d39e89407
gunshot/148827-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.950,79f2f9ed972cafb4961777267ceb0013a6d017652c41faa0131892ad325eddfe
gunshot/148827-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.786,c82f9af6fa9fc1339319d8c0a0af61e4794bc564d80e3fc036393307c14dcf14
gunshot/148827-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.770,678a4edf6d287f99bd4cc0718d9e57e63c84148f34d730c208dcd8b752a106bf
gunshot/148827-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.018,5e7811415d93e80db83a3bcddd62e8abbcdbe9e4b44b6190fb5e4f9edbcfae45
gunshot/148827-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.540,e8b169b1b9840c40e01673f071420d6ff1ffea2a3cdf05c5a222d6dea804df94
gunshot/148828-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.148,c344484fb70f01f6ede6987e67d343848bba2934a17344f45ba54beb4fa640f1
gunshot/148828-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.090,9ab17611c48d5e60ee55ce4f97084acc8917c3007cc111e615589b5537c517e5
gunshot/148833-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.478,fd5294d772b8875dd13973852a8b0326064c896712500b8205a3e599a4828cfe
gunshot/148833-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.880,f41ea459e388df75535c4a82dda4f07dc8805f36e855f4daae753ca7c76cd444
gunshot/148834-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.660,9c9e9e6772bbdc6825c2168eb5c192890c362b7a9b4008ade3a2f660afb3ee1f
gunshot/148835-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.819,4c8ffdcaad581a20470a824765d2ecf6ea3e80c7e292c80c52e090a5d9b17642
gunshot/148835-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.940,89d0be4a6247ee5361e2a776191436f48d16e8c525818fe223735277a601e40f
gunshot/148835-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.270,6b654d5869b3f9a9f463fb034c0d50c6a7b4909a3e7829e4b59c17f9aa0c271f
gunshot/148835-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.490,9ea3d9caeaae878f4d214701544426498b0471db089e9e8bc8fb0458fd3fce7c
gunshot/148835-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.700,7332ffac56a5ccc98c9d7a1ed254e914fe8ed538884e604e63f766ee8b912a8a
gunshot/148837-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.208,b6016ae57304e66804e1544dfd0c3a6c3e7a474eebd79eab4f56f792f62b4539
gunshot/148837-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.187,9ee4e384e5dc4454a85bcdd4ee87fd7c49eac547a47a88b5831604ba9d5361ee
gunshot/148837-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.460,ab88727c5723f51488f15b8a8bc3972f254b02a4e9ed5a561bb68930e0e1f7be
gunshot/148838-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.020,00515724dbba7b287e727e81d92b02f228261d9e6f3fe29fda0b345e85ec260c
gunshot/148838-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.206,2fcbe6743887b605b86a028729cbf38528d84b18c5820e3d4a7cbae735d60622
gunshot/148838-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.200,eb0c0fecc798af2f97a3e963d348edcc34ad2e1b155bb3af63ea70ebac4853a5
gunshot/148841-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.520,7fe6e31f369b9d00069e7a2adff92e95e4903b7d3c41722ce1cb6a12257b4395
gunshot/148841-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,56244958343343afc25c3b669789b3ee720981a25648c4b867600ffc7564257d
gunshot/148841-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.656,8c788080c09f02d9603bcb4e1f1c977e0e4c52611535d73c29be07d7916927fa
gunshot/149177-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.817,b170ec0511e0331cf4c43155ae7cf6c20dde0adffdce28cacfe72315a343b0c1
gunshot/151065-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.596,df52846bfbca05fa39e812afd478d2c849e36f90a941dc39145b6967cae45c26
gunshot/151069-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.850,c464af64316148310af2d7abed1b78ef876796bc343f07da211fda52143b9caf
gunshot/151071-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.740,8d0b49a7a7c1963198af8148e479801e622c41ce84c57ee836ffe2210c72bf02
gunshot/156897-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.440,8a3feb96d28314ac95ceb07a45e54bbca1c33cec12071fe2f2b79dde60d77e19
gunshot/157207-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.928,a18e7b8c717cb95066d25cb3bada1db15a0f4abbbde8676164bb256319c78876
gunshot/157207-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.200,77f16a3cbf5b397ca5e09752ee720a1345ce3dfb95fb71f7d1f925a8064fd110
gunshot/157207-6-10-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.969,354a2eca25a32fd1592948ee2582a2cd0f6e26579c720e389b7b8a69dcc6f614
gunshot/157207-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.169,7492b62e6a091869c76b5a86f1dac464fdb94aba3548f54a4884d00edf6d403f
gunshot/157207-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.897,92ea5c33901d483c7dc58295c86dcdf9f68981e5cf7010723b3ef35eba3f78e7
gunshot/157207-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.940,543492e09493d8ca38d013f7c6d97b2c9aad0a5184ee91c1940d9c03fe2b2e9f
gunshot/157207-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.078,975e0beba496f87fd591e9ced6a586f877f7802d7b3920ea23ceb84c3b7bf89e
gunshot/157207-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.260,eed4db2984045d456eb423f7da5edcb6271b90ae18cdbe5fd6d1d06b679fc672
gunshot/157207-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.015,09f5b069d43346c6b7a2d336f5e92dee75c886a5917afdeb251c95a839891f6f
gunshot/157207-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.039,8d771a6223e4a66963ae7eeecc9fbc98e588c0cb1fa4d53c1bfc78594d8f66ff
gunshot/157207-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.090,ca783dace651ac344408eec2c94af881bf18258c4e6cbac80e1a7a26838cff74
gunshot/157799-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.270,bf5e70705f499b78dc00aa0da262bfda3908746fedd6554fffa6d7f3c95d3b5e
gunshot/157800-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.149,3cf8387eef7b56ce0547eec9a118a5aceccb68a2aa53a5fc2551fd1fd610ab9f
gunshot/157801-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.530,91074b96d171d6dab01327ae2520d454572ba812a47346bc5f3a3760388d42c6
gunshot/158977-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.887,8bda9ae0f6a3991584653f06d6ea74de625e44d0ea84c4557c0bc3c6703edfea
gunshot/158978-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.738,f260f68ca2fbe8f4e25bedef746236b86fc0e538a0052995fa978030e2b99e41
gunshot/158979-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.350,ba732389cad06937597dbc3de816ad39a2ecf8c201efbb90751a503dd2334512
gunshot/159701-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.898,efab0b295891295539cee0c160298cd1994f25cb415ed4cfe801027694a8455b
gunshot/159701-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.040,9a9e96ef984863fe79075804e96ec50a1ace94c0a79fc6d10e67e228e063486a
gunshot/159701-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.560,46f3c4f2ba9b3376be282bbc1afa581ba07b78ae0ecee91ca452fb4d5106ebc6
gunshot/159701-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.750,43a6a977e469575b33aa7ea58221abe155a33b58ae733ecd8cb1a135b5aeacda
gunshot/159701-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.310,5efb252e884ce62196baeab2ec9bae330306751dcc4108aa35482ed4deb3cb98
gunshot/159701-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.440,f5147782a842a24d59b5ab47905bc249f1b65e74395b872b67961a2bd4ab5cfd
gunshot/159701-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.016,fe834b492246c9ac4258e74efc122889ed4629ff713611b5fec2901c7205a7ab
gunshot/159702-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.598,652742c0b96f57251f4127b35810feab0ce4ffc8ef8bc67fda0b42cf8d90242c
gunshot/159702-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.577,d139816baa95e3ced17e564f1c1ba2f5ec1979bb7008b2876481f9cbcc66ca8a
gunshot/159702-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.590,aa48fe1099d100584f5eac78a304d2a6eda400516f7a4e0c7db2e87be19e5a78
gunshot/159702-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.636,9b9088374dcea97b5f6124b063ceed50f600e128b3795021109369cf40c7b80f
gunshot/159702-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.598,e5c6b744abaf0d3b0bb52fb504d0e552b0d537c69dc17a0cb68ddc267520a7af
gunshot/159702-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.619,815e4986cb52e08032a00f50159316550311a48f57635b95d0073da61a0bd367
gunshot/159702-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.080,37d734ee1bc0386076195fa142c21e280a22e205e2e9c8a1ee584f796c69ae0b
gunshot/159703-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.870,db9b037c16a5c98f99ba74764a3960aa7a6451d69ddff05a1e77428c0f5799aa
gunshot/159704-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.970,49264f17cd2a6f5e1559227d8fc486b3465309c60bc1bf75594de4feb90aa19c
gunshot/159705-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.317,6f4d0ae44341b3996e6ff2fd602ea78b8b120444b8caeb90b1b37b2d979fbe3d
gunshot/159706-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.630,2b5f00435bd5e2172dbadfb93a9880ae690376c89ab45502a6552b9d8e27966b
gunshot/159707-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.130,f3113624b243ad403c73fcc0a4a4753a6d4a3f8aae5ad67350cfc80e80d8396e
gunshot/159708-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.340,8a24ca6730e00e3d675c91cabdabb87b79a92eb07b3cdcd487067548d7906b8c
gunshot/159708-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.285,39e09aa279e52cf90cea8d8a4320835f1968d5e7089b857504cf92e5ee71ad7a
gunshot/159708-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.290,62ccf9f0deeb1f04d0c83dadf0a0e6a1954d470621a9052837453b92846d3b0a
gunshot/159708-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.299,11e583761d0f4359a126329b1f90c2c6c43afd8c3e5446f70401dc267bb0f1d9
gunshot/159708-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.300,7586a71a51b98fe8dac45e17e9cbf643cf1412c289915e67c3a393f94a282582
gunshot/159708-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.306,c5a12ae6c93e8f9f97c1332ad024f1af5e76edf839b2c3a736f68a88af817888
